location.place,location.region,location.country,location.lat,location.lon,current.last_updated_epoch,current.temp_c,current.is_day,current.wind_mph,current.wind_degree,current.pressure_mb,current.precip_mm,current.humidity,current.cloud,current.feelslike_c
"Mumbai","Maharashtra","India",18.98,72.83,1645004700,28,1,12.5,260,1007,0,58,25,29.2
"Chennai","Tamil Nadu","India",13.08,80.28,1645004700,30,1,11.9,120,1006,0,62,25,32.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645004700,32.4,1,5.6,61,1006,0,26,18,31.1
"Mumbai","Maharashtra","India",18.98,72.83,1645073100,25,1,4.3,330,1010,0,65,50,26.1
"Chennai","Tamil Nadu","India",13.08,80.28,1645073100,28,1,8.1,120,1010,0,74,75,29.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645073100,26.4,1,6.3,122,1010,0,43,10,26.6
"Mumbai","Maharashtra","India",18.98,72.83,1645076700,26,1,8.1,240,1010,0,65,50,26.8
"Chennai","Tamil Nadu","India",13.08,80.28,1645076700,27,1,7.6,86,1011,0,58,12,28.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645076700,28.3,1,7.8,120,1010,0,35,10,27.7
"Mumbai","Maharashtra","India",18.98,72.83,1645080300,27,1,8.1,230,1010,0,66,25,27.5
"Chennai","Tamil Nadu","India",13.08,80.28,1645080300,30,1,11.9,120,1009,0,62,25,32.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645080300,32.8,1,8.5,116,1009,0,31,11,32.4
"Mumbai","Maharashtra","India",18.98,72.83,1645083900,28,1,8.1,280,1008,0,62,25,28.4
"Chennai","Tamil Nadu","India",13.08,80.28,1645083900,31,1,9.4,110,1008,0,59,25,34.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645083900,33.9,1,9.2,107,1008,0,29,13,33.5
"Mumbai","Maharashtra","India",18.98,72.83,1645087500,27,1,8.1,230,1007,0,58,25,27.2
"Chennai","Tamil Nadu","India",13.08,80.28,1645087500,30,1,9.4,80,1007,0,59,25,32.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645087500,34.7,1,8.9,97,1006,0,27,12,34.3
"Mumbai","Maharashtra","India",18.98,72.83,1645094700,27,1,11.9,250,1006,0,62,0,27.1
"Chennai","Tamil Nadu","India",13.08,80.28,1645094700,29,1,10.5,110,1005,0,66,25,31
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645094700,32.9,1,8.5,78,1005,0,26,43,31.6
"Mumbai","Maharashtra","India",18.98,72.83,1645098300,27,1,10.5,270,1005,0,58,0,27
"Chennai","Tamil Nadu","India",13.08,80.28,1645098300,29,1,6.9,80,1005,0,66,25,31.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645098300,32.6,1,10.5,74,1004,0,26,46,31.2
"Mumbai","Maharashtra","India",18.98,72.83,1645101900,27,1,9.4,270,1006,0,51,0,27.1
"Chennai","Tamil Nadu","India",13.08,80.28,1645101900,28,0,9.4,90,1006,0,66,25,30
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645101900,32,0,12.5,77,1005,0,27,23,30.7
"Mumbai","Maharashtra","India",18.98,72.83,1645105500,26,0,8.1,290,1006,0,54,0,26.4
"Chennai","Tamil Nadu","India",13.08,80.28,1645105500,27,0,6.9,60,1007,0,70,50,28.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645105500,30.4,0,12.5,85,1005,0,31,11,29.4
"Mumbai","Maharashtra","India",18.98,72.83,1645112700,25,0,4.3,300,1008,0,61,0,25.8
"Chennai","Tamil Nadu","India",13.08,80.28,1645112700,26,0,6.9,60,1009,0,79,50,27.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645112700,27.2,0,14.3,99,1007,0,39,8,27
"Mumbai","Maharashtra","India",18.98,72.83,1645116300,25,0,0,0,1008,0,61,0,25.8
"Chennai","Tamil Nadu","India",13.08,80.28,1645116300,26,0,4.3,50,1009,0,79,50,27.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645116300,26.3,0,16.8,104,1008,0,44,8,26.5
"Mumbai","Maharashtra","India",18.98,72.83,1645119900,24,0,0,0,1008,0,65,0,25.1
"Mumbai","Maharashtra","India",18.98,72.83,1645159500,26,1,3.8,140,1011,0,70,25,26.3
"Chennai","Tamil Nadu","India",13.08,80.28,1645159500,29,1,13.6,90,1011,0,70,50,31.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645159500,25.7,1,8.9,108,1012,0,42,25,25.9
"Mumbai","Maharashtra","India",18.98,72.83,1645163100,29,1,6.9,260,1011,0,37,25,29
"Chennai","Tamil Nadu","India",13.08,80.28,1645163100,30,1,9.4,90,1011,0,66,50,32.9
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645163100,27.8,1,11,107,1012,0,35,24,27.2
"Mumbai","Maharashtra","India",18.98,72.83,1645166700,28,1,6.9,270,1011,0,42,25,27.8
"Chennai","Tamil Nadu","India",13.08,80.28,1645166700,30,1,12.5,120,1010,0,66,50,32.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645166700,30.8,1,11.6,104,1011,0,31,22,29.9
"Mumbai","Maharashtra","India",18.98,72.83,1645170300,28,1,5.6,270,1010,0,48,25,27.7
"Chennai","Tamil Nadu","India",13.08,80.28,1645170300,30.8,1,10.3,74,1010,0,58,10,34.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645170300,32.2,1,11.9,99,1010,0,29,16,31.2
"Mumbai","Maharashtra","India",18.98,72.83,1645173900,29,1,8.1,290,1009,0,40,25,28.8
"Chennai","Tamil Nadu","India",13.08,80.28,1645173900,31,1,11.9,100,1008,0,59,50,34.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645173900,34.9,1,11.6,96,1008,0,27,8,34.6
"Mumbai","Maharashtra","India",18.98,72.83,1645195500,26,0,5.6,280,1009,0,54,0,26.9
"Chennai","Tamil Nadu","India",13.08,80.28,1645195500,27,0,9.4,90,1010,0,74,50,29.1
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645195500,28.5,0,8.3,73,1008,0,33,19,27.7
"Mumbai","Maharashtra","India",18.98,72.83,1645199100,26,0,0,0,1010,0,48,0,26.9
"Chennai","Tamil Nadu","India",13.08,80.28,1645199100,27,0,9.4,90,1012,0,74,50,29.1
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645199100,27.6,0,13.2,93,1010,0,36,8,27.1
"Mumbai","Maharashtra","India",18.98,72.83,1645206300,25,0,0,0,1010,0,57,0,26
"Chennai","Tamil Nadu","India",13.08,80.28,1645206300,26,0,8.1,90,1012,0,84,50,27.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645206300,25.1,0,13.9,114,1011,0,47,7,25.8
"Mumbai","Maharashtra","India",18.98,72.83,1645245900,28,1,3.8,140,1013,0,42,0,28.3
"Chennai","Tamil Nadu","India",13.08,80.28,1645245900,29,1,9.4,90,1014,0,75,50,31.5
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645245900,25.6,1,10.5,111,1014,0,42,0,25.9
"Mumbai","Maharashtra","India",18.98,72.83,1645249500,29,1,4.3,250,1013,0,40,0,29.1
"Chennai","Tamil Nadu","India",13.08,80.28,1645249500,30,1,10.5,90,1013,0,66,50,33
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645249500,28.2,1,11.9,110,1014,0,31,0,27.2
"Mumbai","Maharashtra","India",18.98,72.83,1645260300,30,1,9.4,260,1011,0,49,0,31
"Chennai","Tamil Nadu","India",13.08,80.28,1645260300,30.9,1,10.3,71,1011,0,57,0,34.1
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645260300,35.4,1,10.7,87,1010,0,21,3,33.9
"Mumbai","Maharashtra","India",18.98,72.83,1645263900,30,1,11.9,250,1010,0,46,0,31.3
"Chennai","Tamil Nadu","India",13.08,80.28,1645263900,31,1,13.6,70,1010,0,59,25,34.5
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645263900,35.5,1,9.4,73,1009,0,21,2,34
"Mumbai","Maharashtra","India",18.98,72.83,1645366500,27,0,8.1,320,1009,0,54,0,27.6
"Chennai","Tamil Nadu","India",13.08,80.28,1645366500,28,0,10.5,160,1009,0,79,0,30.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645366500,31.9,0,3.8,34,1007,0,24,2,30.3
"Mumbai","Maharashtra","India",18.98,72.83,1645370100,26,0,5.6,330,1010,0,54,0,26.7
"Chennai","Tamil Nadu","India",13.08,80.28,1645370100,28,0,6.9,150,1010,0,79,0,30.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645370100,30.2,0,3.8,65,1008,0,26,2,28.6
"Mumbai","Maharashtra","India",18.98,72.83,1645369200,26,0,6.9,340,1010,0,54,0,26.7
"Chennai","Tamil Nadu","India",13.08,80.28,1645373700,27,0,6.9,160,1011,0,84,25,29.1
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645373700,29.1,0,4.5,81,1009,0,27,7,27.7
"Mumbai","Maharashtra","India",18.98,72.83,1645377300,26,0,4.3,340,1011,0,51,0,26.7
"Chennai","Tamil Nadu","India",13.08,80.28,1645377300,27,0,5.6,150,1011,0,84,25,29.1
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645377300,28.5,0,4.5,92,1010,0,28,9,27.2
"Mumbai","Maharashtra","India",18.98,72.83,1645380900,25,0,3.8,30,1011,0,51,0,25.8
"Chennai","Tamil Nadu","India",13.08,80.28,1645380900,27,0,3.8,190,1010,0,84,25,29.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645380900,27.7,0,4.7,90,1010,0,29,7,26.6
"Mumbai","Maharashtra","India",18.98,72.83,1645384500,25,0,6.9,120,1010,0,54,0,25.8
"Chennai","Tamil Nadu","India",13.08,80.28,1645384500,27,0,3.8,200,1009,0,84,25,29.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645384500,26.1,0,3.8,97,1009,0,31,5,25.5
"Mumbai","Maharashtra","India",18.98,72.83,1645421400,29,1,0,0,1012,0,33,0,27.9
"Chennai","Tamil Nadu","India",13.08,80.28,1645421400,28.3,1,7.8,191,1012,0,57,2,29.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645421400,30.2,1,5.1,294,1012,0,29,3,28.9
"Mumbai","Maharashtra","India",18.98,72.83,1645425000,30,1,6.9,260,1011,0,35,0,28.7
"Chennai","Tamil Nadu","India",13.08,80.28,1645425000,31,1,9.4,260,1010,0,66,0,33.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645425000,34.5,1,5.4,291,1011,0,26,4,33.7
"Mumbai","Maharashtra","India",18.98,72.83,1645432200,31,1,12.5,260,1009,0,38,0,30.6
"Chennai","Tamil Nadu","India",13.08,80.28,1645432200,34,1,5.6,190,1008,0,53,0,40.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645432200,36.6,1,5.6,276,1008,0,21,2,35.5
"Mumbai","Maharashtra","India",18.98,72.83,1645435800,31,1,11.9,240,1008,0,33,0,31.3
"Chennai","Tamil Nadu","India",13.08,80.28,1645435800,35,1,8.1,170,1007,0,53,0,43.3
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645435800,37,1,4.9,272,1006,0,20,2,35.8
"Mumbai","Maharashtra","India",18.98,72.83,1645439400,31,1,13.6,280,1008,0,33,0,32.3
"Chennai","Tamil Nadu","India",13.08,80.28,1645439400,34,1,6.9,180,1006,0,63,0,41.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645439400,37.3,1,4.3,278,1006,0,19,4,36.1
"Mumbai","Maharashtra","India",18.98,72.83,1645443000,30,1,10.5,300,1008,0,38,0,31.4
"Chennai","Tamil Nadu","India",13.08,80.28,1645443000,32,1,11.9,150,1006,0,71,0,36.9
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645443000,37.1,1,3.1,282,1006,0,19,6,35.8
"Mumbai","Maharashtra","India",18.98,72.83,1645446600,29,1,11.9,300,1008,0,37,0,30.3
"Chennai","Tamil Nadu","India",13.08,80.28,1645446600,31,1,9.4,160,1007,0,71,0,35.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645446600,36.3,1,1.6,257,1006,0,18,5,34.8
"Mumbai","Maharashtra","India",18.98,72.83,1645506000,30,1,4.3,30,1012,0,25,0,29.4
"Chennai","Tamil Nadu","India",13.08,80.28,1645510500,30,1,4.3,180,1013,0,75,50,33.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645510500,30,1,6.5,119,1014,0,34,3,29.4
"Mumbai","Maharashtra","India",18.98,72.83,1645509600,32,1,3.8,290,1011,0,21,0,32
"Chennai","Tamil Nadu","India",13.08,80.28,1645514100,32,1,3.8,150,1012,0,71,25,37.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645514100,34.6,1,6.7,120,1013,0,30,4,34.8
"Mumbai","Maharashtra","India",18.98,72.83,1645517700,30,1,11.9,280,1010,0,38,0,29.6
"Chennai","Tamil Nadu","India",13.08,80.28,1645513200,32,1,9.4,120,1011,0,67,25,37.5
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645513200,35.8,1,6.3,106,1011,0,27,5,35.7
"Mumbai","Maharashtra","India",18.98,72.83,1645521300,30,1,12.5,260,1009,0,49,0,29.7
"Chennai","Tamil Nadu","India",13.08,80.28,1645516800,33,1,9.4,130,1010,0,63,25,40.3
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645521300,36.7,1,6,85,1010,0,23,3,36.2
"Mumbai","Maharashtra","India",18.98,72.83,1645524900,29,1,12.5,270,1008,0,58,0,29
"Chennai","Tamil Nadu","India",13.08,80.28,1645524900,32,1,9.4,130,1009,0,63,25,38.1
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645524900,37.2,1,6,76,1009,0,22,5,36.6
"Mumbai","Maharashtra","India",18.98,72.83,1645532100,28,1,13.6,320,1009,0,55,0,28.7
"Chennai","Tamil Nadu","India",13.08,80.28,1645532100,30,1,8.1,140,1010,0,70,25,34.3
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645532100,37.2,1,8.7,71,1007,0,21,15,36.2
"Mumbai","Maharashtra","India",18.98,72.83,1645531200,27,1,13.6,310,1009,0,66,0,28
"Chennai","Tamil Nadu","India",13.08,80.28,1645535700,29,0,9.4,120,1010,0,75,25,32.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645535700,35.9,0,10.3,74,1008,0,22,11,34.7
"Mumbai","Maharashtra","India",18.98,72.83,1645542900,25,0,6.9,330,1011,0,79,25,26.3
"Chennai","Tamil Nadu","India",13.08,80.28,1645538400,28,0,8.1,110,1012,0,79,25,31.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645542900,30.5,0,8.3,75,1009,0,29,3,29.3
"Mumbai","Maharashtra","India",18.98,72.83,1645605000,31,1,11.9,280,1012,0,49,0,32.1
"Chennai","Tamil Nadu","India",13.08,80.28,1645605000,31,1,10.5,100,1013,0,66,25,34.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645605000,36.2,1,13.4,94,1012,0,21,2,35
"Mumbai","Maharashtra","India",18.98,72.83,1645608600,32,1,12.5,250,1011,0,43,0,34.7
"Chennai","Tamil Nadu","India",13.08,80.28,1645608600,31,1,11.9,100,1012,0,63,25,34.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645608600,36.7,1,13.2,92,1011,0,22,3,35.7
"Mumbai","Maharashtra","India",18.98,72.83,1645615800,32,1,8.1,300,1010,0,43,0,35.6
"Chennai","Tamil Nadu","India",13.08,80.28,1645615800,30,1,13.6,100,1012,0,66,25,32.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645615800,36.1,1,13.9,94,1010,0,22,3,35
"Mumbai","Maharashtra","India",18.98,72.83,1645626600,28,0,4.3,300,1011,0,55,0,29.8
"Chennai","Tamil Nadu","India",13.08,80.28,1645626600,27,0,9.4,110,1014,0,79,50,28.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645626600,29,0,11.2,98,1012,0,33,5,28.2
"Mumbai","Maharashtra","India",18.98,72.83,1645630200,28,0,0,0,1012,0,48,0,29.8
"Chennai","Tamil Nadu","India",13.08,80.28,1645630200,27,0,9.4,100,1015,0,79,25,29
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645630200,27.6,0,11.2,92,1014,0,35,4,27.1
"Mumbai","Maharashtra","India",18.98,72.83,1645633800,28,0,4.3,350,1013,0,51,0,29.6
"Chennai","Tamil Nadu","India",13.08,80.28,1645633800,27,0,9.4,100,1015,0,79,25,29
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645633800,26.7,0,14.5,93,1015,0,38,3,26.4
"Mumbai","Maharashtra","India",18.98,72.83,1645637400,27,0,0,0,1013,0,58,0,28.1
"Chennai","Tamil Nadu","India",13.08,80.28,1645637400,27,0,9.4,100,1015,0,79,25,29
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645637400,25.3,0,14.1,99,1015,0,43,2,25.7
"Mumbai","Maharashtra","India",18.98,72.83,1645677900,28,1,0,0,1016,0,58,0,28.6
"Chennai","Tamil Nadu","India",13.08,80.28,1645677900,30,1,9.4,110,1017,0,66,50,32.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645677900,25.2,1,7.4,122,1018,0,49,0,25.9
"Mumbai","Maharashtra","India",18.98,72.83,1645692300,31,1,9.4,270,1013,0,55,0,32.5
"Chennai","Tamil Nadu","India",13.08,80.28,1645692300,32,1,9.4,110,1014,0,56,50,35.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645692300,35,1,9.4,98,1013,0,18,0,33.2
"Mumbai","Maharashtra","India",18.98,72.83,1645695900,31,1,11.9,240,1012,0,49,0,32.9
"Chennai","Tamil Nadu","India",13.08,80.28,1645695900,31,1,11.9,100,1013,0,59,25,33.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645695900,35.8,1,9.6,94,1012,0,15,0,34.2
"Mumbai","Maharashtra","India",18.98,72.83,1645699500,32,1,11.9,310,1011,0,41,0,35.3
"Chennai","Tamil Nadu","India",13.08,80.28,1645699500,31,1,11.9,100,1013,0,59,25,33.9
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645699500,36.1,1,10.3,92,1011,0,15,0,34.5
"Mumbai","Maharashtra","India",18.98,72.83,1645703100,32,1,8.1,310,1011,0,41,0,36.1
"Chennai","Tamil Nadu","India",13.08,80.28,1645703100,29,1,12.5,120,1013,0,66,0,30.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645703100,35.6,1,10.5,87,1011,0,15,0,33.9
"Mumbai","Maharashtra","India",18.98,72.83,1645710300,30,0,6.9,310,1012,0,40,0,32.5
"Chennai","Tamil Nadu","India",13.08,80.28,1645710300,27,0,11.9,100,1014,0,74,25,28.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645710300,30.4,0,8.3,76,1012,0,21,0,28.3
"Mumbai","Maharashtra","India",18.98,72.83,1645713900,29,0,0,327,1013,0,43,0,30.8
"Chennai","Tamil Nadu","India",13.08,80.28,1645713900,26,0,9.4,100,1015,0,79,25,27.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645713900,28.2,0,8.3,74,1013,0,24,0,26.6
"Mumbai","Maharashtra","India",18.98,72.83,1645717500,28,0,4.3,310,1013,0,55,0,29.3
"Chennai","Tamil Nadu","India",13.08,80.28,1645717500,26,0,8.1,100,1015,0,79,25,27.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645717500,26.9,0,9.8,84,1014,0,28,0,25.9
"Mumbai","Maharashtra","India",18.98,72.83,1645721100,28,0,6.9,350,1013,0,48,0,29.3
"Chennai","Tamil Nadu","India",13.08,80.28,1645721100,26,0,6.9,90,1015,0,79,25,27.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645721100,26.1,0,11.9,90,1015,0,33,0,25.6
"Mumbai","Maharashtra","India",18.98,72.83,1645724700,27,0,5.6,360,1013,0,54,0,28
"Chennai","Tamil Nadu","India",13.08,80.28,1645724700,26,0,4.3,90,1015,0,79,25,27.5
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645724700,24.8,0,11.6,89,1015,0,38,0,25.1
"Mumbai","Maharashtra","India",18.98,72.83,1645768800,30,1,11.9,250,1015,0,52,0,29.9
"Chennai","Tamil Nadu","India",13.08,80.28,1645768800,31,1,6.9,110,1015,0,55,25,33.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645768800,33.5,1,8.7,107,1016,0,18,0,31.4
"Mumbai","Maharashtra","India",18.98,72.83,1645772400,31,1,11.9,260,1013,0,46,0,31.1
"Chennai","Tamil Nadu","India",13.08,80.28,1645772400,31,1,9.6,70,1015,0,52,0,33.5
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645772400,35.1,1,9.6,98,1014,0,14,0,33.3
"Mumbai","Maharashtra","India",18.98,72.83,1645778700,32,1,12.5,250,1012,0,41,0,32.9
"Chennai","Tamil Nadu","India",13.08,80.28,1645776000,30.9,1,11,71,1013,0,53,0,33.5
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645776000,36.2,1,10.5,92,1012,0,12,0,34.7
"Mumbai","Maharashtra","India",18.98,72.83,1645783200,31,1,12.5,270,1011,0,38,0,32.1
"Chennai","Tamil Nadu","India",13.08,80.28,1645783200,30,1,12.5,110,1011,0,62,25,32.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645783200,36.6,1,11.9,88,1010,0,11,0,35.2
"Mumbai","Maharashtra","India",18.98,72.83,1645786800,31,1,11.9,280,1011,0,43,0,32.5
"Chennai","Tamil Nadu","India",13.08,80.28,1645786800,29,1,9.4,100,1012,0,66,25,30.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645789500,36,1,12.1,83,1010,0,12,0,34.4
"Mumbai","Maharashtra","India",18.98,72.83,1645793100,29,1,9.4,310,1011,0,43,0,29.8
"Chennai","Tamil Nadu","India",13.08,80.28,1645790400,27,0,11.9,120,1012,0,70,25,28.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645790400,34.5,0,11.9,80,1010,0,13,0,32.6
"Mumbai","Maharashtra","India",18.98,72.83,1645801200,27,0,5.6,330,1012,0,62,0,27.8
"Chennai","Tamil Nadu","India",13.08,80.28,1645801200,24.8,0,8.5,73,1014,0,64,0,26.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645801200,26.6,0,11.2,101,1013,0,24,0,25.3
"Mumbai","Maharashtra","India",18.98,72.83,1645804800,26,0,0,0,1013,0,65,0,26.8
"Chennai","Tamil Nadu","India",13.08,80.28,1645804800,26,0,5.6,100,1014,0,74,25,27.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645804800,26.1,0,13.2,103,1014,0,29,0,25.3
"Mumbai","Maharashtra","India",18.98,72.83,1645852500,30,1,3.8,20,1015,0,29,0,30.8
"Chennai","Tamil Nadu","India",13.08,80.28,1645852500,29,1,9.4,100,1016,0,70,50,31.3
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645852500,24.8,1,9.4,102,1017,0,38,0,25.1
"Mumbai","Maharashtra","India",18.98,72.83,1645866900,32,1,10.5,290,1012,0,43,0,34
"Chennai","Tamil Nadu","India",13.08,80.28,1645866900,31,1,8.1,80,1013,0,66,50,34.1
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645866900,35,1,12.1,90,1013,0,16,0,33.2
"Mumbai","Maharashtra","India",18.98,72.83,1645870500,32,1,10.5,260,1011,0,41,0,34.1
"Chennai","Tamil Nadu","India",13.08,80.28,1645870500,30,1,12.5,110,1012,0,70,50,32.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645870500,35.5,1,12.1,88,1012,0,15,0,33.8
"Mumbai","Maharashtra","India",18.98,72.83,1645874100,32,1,9.4,290,1011,0,34,0,34.6
"Chennai","Tamil Nadu","India",13.08,80.28,1645874100,30,1,15,110,1012,0,70,50,32.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645874100,35.7,1,12.1,85,1011,0,15,0,34
"Mumbai","Maharashtra","India",18.98,72.83,1645877700,30,1,10.5,280,1011,0,40,0,31.5
"Chennai","Tamil Nadu","India",13.08,80.28,1645877700,29,1,13.6,90,1012,0,70,50,31.5
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645877700,35.2,1,12.1,82,1011,0,16,0,33.4
"Mumbai","Maharashtra","India",18.98,72.83,1645881300,29,0,9.4,310,1011,0,43,25,30.1
"Chennai","Tamil Nadu","India",13.08,80.28,1645881300,27,0,9.4,90,1013,0,79,50,28.8
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645881300,33.8,0,12.3,83,1011,0,17,0,31.8
"Mumbai","Maharashtra","India",18.98,72.83,1645884900,28,0,6.9,310,1012,0,42,25,29
"Chennai","Tamil Nadu","India",13.08,80.28,1645884900,27,0,9.4,90,1014,0,79,50,29.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645884900,29.9,0,10.1,81,1012,0,23,0,28
"Mumbai","Maharashtra","India",18.98,72.83,1645888500,28,0,5.6,10,1013,0,30,0,29.1
"Chennai","Tamil Nadu","India",13.08,80.28,1645888500,27,0,9.4,80,1015,0,79,25,29.2
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645888500,27.6,0,11,83,1013,0,28,1,26.4
"Mumbai","Maharashtra","India",18.98,72.83,1645895700,28,0,3.8,290,1014,0,28,0,29
"Chennai","Tamil Nadu","India",13.08,80.28,1645895700,27,0,6.9,80,1016,0,79,25,29.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645895700,25.9,0,16.8,85,1015,0,37,0,25.8
"Mumbai","Maharashtra","India",18.98,72.83,1645965900,31,1,9.4,310,1011,0,36,0,32.3
"Chennai","Tamil Nadu","India",13.08,80.28,1645965900,29,0,11.9,80,1012,0,66,25,31.4
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645965900,33.3,1,10.3,76,1011,0,21,2,31.4
"Mumbai","Maharashtra","India",18.98,72.83,1645980300,29,0,5.6,350,1013,0,37,0,29.5
"Chennai","Tamil Nadu","India",13.08,80.28,1645980300,27,0,6.9,80,1015,0,74,25,28.5
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1645980300,25.9,0,11.2,83,1014,0,34,4,25.6
"Mumbai","Maharashtra","India",18.98,72.83,1646023500,28,1,0,40,1015,0,37,0,27.5
"Chennai","Tamil Nadu","India",13.08,80.28,1646023500,30,1,8.1,50,1015,0,70,25,32.7
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1646023500,25.3,1,7.8,113,1017,0,38,0,25.4
"Mumbai","Maharashtra","India",18.98,72.83,1646027100,31,1,3.8,210,1015,0,33,0,30.9
"Chennai","Tamil Nadu","India",13.08,80.28,1646027100,31,1,8.1,70,1015,0,66,25,33.6
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1646027100,27.6,1,8.3,112,1016,0,28,0,26.4
"Mumbai","Maharashtra","India",18.98,72.83,1646030700,30,1,9.4,300,1014,0,43,0,29.4
"Chennai","Tamil Nadu","India",13.08,80.28,1646030700,31.5,1,9.2,54,1015,0,51,7,34.1
"Anantapuramu","Andhra Pradesh","India",14.68,77.6,1646030700,32.3,1,8.1,112,1015,0,24,0,30.6
"Mumbai","Maharashtra","India",18.98,72.83,1646034300,31,1,9.4,280,1013,0,41,0,30.5
"Chennai","Tamil Nadu","India",13.08,80.28,1646034300,32,1,11.9,90,1013,0,67,25,35
